Employee ID,First Name,Last Name,Gender,State,City,Education Level,Birth Date,Hire Date,Term Date,Department,Job Title,Salary,Performance Rating
EMP0577,Kavya,Kumar,Female,Rajasthan,Jaipur,Diploma,1/28/1985,4/24/2019,9/18/2025,IT,QA Engineer,811307,Average
EMP0578,Priya,Agarwal,Female,Rajasthan,Jaipur,10+2,3/12/1993,12/29/2020,,IT,Data Analyst,1047392,Average
EMP0579,Karan,Gupta,Male,Telangana,Hyderabad,Post Graduate,10/27/1999,2/21/2017,,Marketing,SEO Specialist,1190007,Excellent
EMP0580,Neha,Patel,Female,Delhi,New Delhi,Diploma,2/21/1988,5/27/2015,,IT,QA Engineer,871748,Good
EMP0581,Kavya,Kumar,Female,Delhi,New Delhi,Post Graduate,12/23/1996,5/10/2024,,IT,Software Engineer,605766,Excellent
EMP0582,Priya,Sharma,Female,Rajasthan,Jaipur,Diploma,2/7/2003,5/2/2022,12/31/2025,Sales,Sales Executive,1027048,Good
EMP0583,Rohan,Patel,Male,Maharashtra,Pune,10+2,6/12/1990,11/12/2022,,IT,Software Engineer,913393,Excellent
EMP0584,Ankit,Verma,Male,West Bengal,Kolkata,10+2,5/6/2003,3/2/2024,12/31/2025,IT,Data Analyst,873879,Good
EMP0585,Aditya,Mehta,Male,Rajasthan,Udaipur,Post Graduate,4/10/1992,5/9/2016,10/24/2023,Operations,Operations Executive,587211,Good
EMP0586,Vivaan,Malhotra,Male,Karnataka,Mysuru,10+2,9/17/1987,1/26/2018,,Sales,Sales Executive,980119,Average
EMP0587,Aditi,Gupta,Female,West Bengal,Kolkata,10+2,12/29/1987,2/14/2016,,Operations,Operations Manager,1065437,Good
EMP0588,Aarav,Patel,Male,Delhi,New Delhi,10+2,1/9/1989,1/1/2016,8/28/2023,Finance,Financial Analyst,977191,Needs Improvement
EMP0589,Rohan,Agarwal,Male,Telangana,Hyderabad,Post Graduate,5/14/1990,12/15/2016,10/19/2024,Marketing,Marketing Executive,875236,Good
EMP0590,Kavya,Malhotra,Female,Delhi,New Delhi,Graduate,5/24/1994,1/19/2015,,HR,HR Executive,373215,Excellent
EMP0591,Isha,Singh,Female,Telangana,Hyderabad,Post Graduate,4/12/2002,1/9/2022,,Finance,Accountant,453129,Excellent
EMP0592,Rohan,Patel,Male,West Bengal,Kolkata,Diploma,1/12/2000,6/26/2015,,Marketing,SEO Specialist,548911,Good
EMP0593,Pooja,Agarwal,Female,Gujarat,Surat,10+2,5/6/1987,4/21/2023,,Operations,Operations Executive,415722,Excellent
EMP0594,Kavya,Jain,Female,Delhi,New Delhi,Diploma,3/7/2001,12/27/2019,,Operations,Operations Manager,689422,Good
EMP0595,Arjun,Singh,Male,Tamil Nadu,Chennai,Diploma,7/19/2001,8/17/2019,,Sales,Sales Executive,327101,Needs Improvement
EMP0596,Nisha,Patel,Female,Maharashtra,Pune,Diploma,11/6/1989,11/1/2021,,HR,HR Manager,641627,Good
EMP0597,Riya,Mehta,Female,Gujarat,Surat,Diploma,7/14/1992,6/5/2016,,Marketing,Marketing Executive,544234,Good
EMP0598,Arjun,Patel,Male,West Bengal,Kolkata,Diploma,1/20/2002,11/8/2018,,Finance,Accountant,1077899,Good
EMP0599,Nisha,Jain,Female,Tamil Nadu,Chennai,Post Graduate,9/14/1996,6/26/2020,,Operations,Operations Manager,1127646,Needs Improvement
EMP0600,Siddharth,Sharma,Male,Rajasthan,Jaipur,Diploma,5/5/1992,11/14/2019,,HR,HR Executive,851568,Excellent
EMP0601,Pooja,Sharma,Female,Maharashtra,Pune,10+2,7/20/1994,12/15/2020,12/31/2025,Sales,Sales Executive,724419,Needs Improvement
EMP0602,Aman,Verma,Male,Telangana,Hyderabad,Post Graduate,11/21/1989,6/27/2016,7/4/2021,Finance,Accountant,929099,Excellent
EMP0603,Aarav,Patel,Male,Uttar Pradesh,Noida,Post Graduate,10/17/1997,5/19/2023,,IT,Data Analyst,736288,Good
EMP0604,Anjali,Gupta,Female,Gujarat,Surat,10+2,1/26/1999,10/17/2015,,Marketing,SEO Specialist,806710,Excellent
EMP0605,Ankit,Kumar,Male,Uttar Pradesh,Noida,10+2,12/1/1998,11/16/2024,12/31/2025,Marketing,Marketing Executive,789740,Average
EMP0606,Vivaan,Verma,Male,Rajasthan,Udaipur,Post Graduate,11/20/1998,6/17/2015,7/22/2020,Finance,Accountant,929658,Excellent
EMP0607,Aditi,Mehta,Female,Karnataka,Mysuru,Diploma,2/7/1997,4/10/2016,,Marketing,Marketing Executive,1039759,Good
EMP0608,Priya,Singh,Female,Uttar Pradesh,Lucknow,Graduate,3/23/1986,9/17/2015,,Finance,Financial Analyst,759845,Excellent
EMP0609,Kavya,Jain,Female,Telangana,Hyderabad,Post Graduate,12/5/1998,2/16/2019,,HR,HR Manager,341549,Excellent
EMP0610,Anjali,Gupta,Female,Uttar Pradesh,Noida,10+2,9/11/1988,2/4/2018,,Marketing,Marketing Executive,770438,Good
EMP0611,Karan,Jain,Male,Maharashtra,Pune,Post Graduate,4/22/2000,1/26/2021,,Sales,Sales Manager,690538,Needs Improvement
EMP0612,Aarav,Agarwal,Male,Tamil Nadu,Chennai,10+2,12/27/2002,8/9/2017,,Marketing,SEO Specialist,681690,Average
EMP0613,Priya,Patel,Female,Madhya Pradesh,Bhopal,Post Graduate,10/28/1991,5/12/2021,11/3/2023,Finance,Accountant,1077607,Average
EMP0614,Aman,Patel,Male,Gujarat,Surat,10+2,4/30/1988,12/17/2018,,Sales,Sales Executive,898680,Good
EMP0615,Aditi,Agarwal,Female,Karnataka,Bengaluru,Diploma,8/13/1988,9/1/2017,12/23/2019,IT,Data Analyst,852433,Good
EMP0616,Neha,Gupta,Female,Tamil Nadu,Chennai,Graduate,9/17/1992,8/28/2016,11/2/2021,Sales,Sales Executive,809565,Average
EMP0617,Arjun,Sharma,Male,Rajasthan,Udaipur,Diploma,4/11/1995,8/4/2018,,IT,QA Engineer,822675,Average
EMP0618,Rohan,Malhotra,Male,West Bengal,Kolkata,10+2,5/30/2001,5/15/2020,10/26/2021,HR,HR Executive,573047,Excellent
EMP0619,Anjali,Malhotra,Female,Tamil Nadu,Coimbatore,Graduate,1/28/1987,8/29/2018,,Operations,Operations Executive,861772,Good
EMP0620,Siddharth,Mehta,Male,Maharashtra,Mumbai,Post Graduate,3/9/2000,7/13/2022,,Operations,Operations Manager,453895,Needs Improvement
EMP0621,Priya,Malhotra,Female,Madhya Pradesh,Indore,Graduate,12/1/1993,8/28/2016,6/14/2022,Finance,Financial Analyst,640941,Excellent
EMP0622,Ankit,Singh,Male,Gujarat,Surat,Post Graduate,8/1/1997,12/25/2015,,Marketing,SEO Specialist,1027548,Needs Improvement
EMP0623,Rahul,Kumar,Male,Rajasthan,Jaipur,10+2,3/22/1988,5/1/2017,,Sales,Sales Manager,319327,Needs Improvement
EMP0624,Pooja,Agarwal,Female,Rajasthan,Jaipur,Post Graduate,12/6/2000,5/15/2021,,HR,HR Executive,1122712,Needs Improvement
EMP0625,Ankit,Jain,Male,West Bengal,Kolkata,Graduate,9/20/2003,7/25/2021,12/20/2025,Sales,Sales Manager,485426,Excellent
EMP0626,Aarav,Gupta,Male,Uttar Pradesh,Lucknow,Post Graduate,10/15/1987,5/2/2022,,Sales,Sales Executive,765780,Good
EMP0627,Aarav,Verma,Male,Uttar Pradesh,Lucknow,10+2,6/8/1998,5/12/2023,,Operations,Operations Manager,843047,Needs Improvement
EMP0628,Siddharth,Patel,Male,Delhi,New Delhi,10+2,12/17/2003,11/29/2017,9/26/2020,Operations,Operations Executive,403235,Average
EMP0629,Riya,Gupta,Female,Gujarat,Ahmedabad,10+2,2/12/1991,1/19/2019,10/2/2024,Marketing,SEO Specialist,301081,Average
EMP0630,Ankit,Jain,Male,Delhi,New Delhi,Diploma,2/25/2002,1/23/2016,,HR,HR Manager,1164822,Average
EMP0631,Neha,Verma,Female,Telangana,Hyderabad,Diploma,4/16/1985,7/14/2016,,Finance,Financial Analyst,1066639,Needs Improvement
EMP0632,Rahul,Verma,Male,Tamil Nadu,Chennai,Diploma,8/27/2003,2/10/2017,,Operations,Operations Executive,687619,Needs Improvement
EMP0633,Aditya,Verma,Male,Karnataka,Bengaluru,Post Graduate,10/23/1992,6/30/2018,,HR,HR Manager,1182945,Average
EMP0634,Aarav,Verma,Male,Tamil Nadu,Chennai,Diploma,6/7/2000,7/17/2017,,HR,HR Executive,386543,Excellent
EMP0635,Pooja,Verma,Female,Delhi,New Delhi,Post Graduate,12/27/2001,11/2/2019,,HR,HR Executive,284385,Excellent
EMP0636,Siddharth,Sharma,Male,Delhi,New Delhi,10+2,12/4/2001,1/31/2016,6/21/2018,Operations,Operations Executive,866146,Good
EMP0637,Aarav,Verma,Male,Karnataka,Mysuru,Graduate,11/25/1992,10/19/2016,,Marketing,Marketing Executive,779435,Excellent
EMP0638,Arjun,Malhotra,Male,Maharashtra,Nagpur,Diploma,1/20/2001,2/23/2017,4/22/2021,HR,HR Executive,1010583,Excellent
EMP0639,Kavya,Singh,Female,Madhya Pradesh,Indore,Post Graduate,2/9/2000,3/15/2016,,Finance,Financial Analyst,694692,Good
EMP0640,Sneha,Mehta,Female,Rajasthan,Jaipur,Graduate,10/10/1987,3/23/2020,,Operations,Operations Executive,769900,Average
EMP0641,Vivaan,Verma,Male,Gujarat,Surat,10+2,8/19/1993,3/7/2018,,Operations,Operations Manager,970420,Needs Improvement
EMP0642,Pooja,Agarwal,Female,Rajasthan,Jaipur,10+2,11/12/2003,12/31/2023,12/31/2025,Marketing,SEO Specialist,438006,Excellent
EMP0643,Sneha,Verma,Female,Delhi,New Delhi,Post Graduate,12/26/1993,10/17/2022,,IT,QA Engineer,1185778,Good
EMP0644,Aditya,Singh,Male,Tamil Nadu,Coimbatore,Diploma,5/6/1998,6/19/2024,,IT,Software Engineer,1128821,Needs Improvement
EMP0645,Kavya,Agarwal,Female,Madhya Pradesh,Bhopal,Post Graduate,12/27/1992,5/2/2020,,Sales,Sales Manager,786256,Average
EMP0646,Rohan,Patel,Male,Delhi,New Delhi,Graduate,12/23/1995,7/29/2020,,Marketing,Marketing Executive,281167,Excellent
EMP0647,Kavya,Sharma,Female,Karnataka,Mysuru,Graduate,6/5/1988,5/25/2018,,Operations,Operations Executive,1047097,Excellent
EMP0648,Sneha,Patel,Female,West Bengal,Kolkata,Graduate,11/7/1999,8/1/2020,,Operations,Operations Manager,818787,Average
EMP0649,Aditi,Jain,Female,Maharashtra,Mumbai,Post Graduate,9/3/1987,4/21/2019,5/7/2025,Finance,Financial Analyst,714053,Needs Improvement
EMP0650,Vivaan,Sharma,Male,Karnataka,Mysuru,Diploma,1/10/1996,10/31/2019,,Finance,Financial Analyst,761133,Excellent
EMP0651,Nisha,Patel,Female,Telangana,Hyderabad,Post Graduate,8/11/1997,7/31/2024,,Operations,Operations Executive,660396,Average
EMP0652,Anjali,Malhotra,Female,Gujarat,Surat,Graduate,5/19/1986,4/26/2015,12/8/2022,IT,Software Engineer,1127589,Average
EMP0653,Neha,Malhotra,Female,Maharashtra,Nagpur,Graduate,7/15/1993,2/3/2016,,Finance,Financial Analyst,681939,Average
EMP0654,Vivaan,Mehta,Male,Tamil Nadu,Chennai,Graduate,4/17/1998,12/14/2015,,Finance,Accountant,603993,Good
EMP0655,Aarav,Jain,Male,Gujarat,Ahmedabad,Post Graduate,10/3/1999,9/6/2024,,Operations,Operations Manager,529570,Excellent
EMP0656,Aarav,Singh,Male,Rajasthan,Udaipur,Graduate,11/4/1997,2/5/2016,,IT,QA Engineer,957905,Good
EMP0657,Rahul,Malhotra,Male,Uttar Pradesh,Lucknow,Post Graduate,7/11/1989,7/28/2020,12/31/2025,IT,QA Engineer,474479,Average
EMP0658,Siddharth,Sharma,Male,Uttar Pradesh,Lucknow,Diploma,1/4/1999,5/1/2023,,Marketing,Marketing Executive,870615,Average
EMP0659,Siddharth,Verma,Male,Madhya Pradesh,Bhopal,Post Graduate,9/15/1989,11/23/2018,10/2/2020,Marketing,SEO Specialist,779152,Average
EMP0660,Pooja,Jain,Female,Gujarat,Ahmedabad,Post Graduate,1/9/1994,10/26/2017,,Operations,Operations Manager,954181,Good
EMP0661,Rahul,Malhotra,Male,West Bengal,Kolkata,Post Graduate,1/4/1991,2/25/2022,,Operations,Operations Manager,843616,Excellent
EMP0662,Sneha,Mehta,Female,Gujarat,Surat,Diploma,5/24/1990,9/8/2016,,Sales,Sales Manager,584132,Excellent
EMP0663,Karan,Kumar,Male,Uttar Pradesh,Lucknow,Diploma,10/2/1990,9/14/2022,12/31/2025,HR,HR Manager,500067,Excellent
EMP0664,Aarav,Mehta,Male,Uttar Pradesh,Lucknow,Post Graduate,7/23/1997,11/22/2019,,Marketing,Marketing Executive,461802,Good
EMP0665,Siddharth,Gupta,Male,Maharashtra,Pune,Graduate,10/10/1999,3/5/2021,2/23/2024,Marketing,Marketing Executive,1007568,Needs Improvement
EMP0666,Aditya,Singh,Male,Madhya Pradesh,Bhopal,10+2,2/17/1994,1/28/2019,,Sales,Sales Executive,497507,Excellent
EMP0667,Arjun,Jain,Male,Madhya Pradesh,Bhopal,Post Graduate,1/10/1987,9/2/2017,,IT,Data Analyst,595281,Needs Improvement
EMP0668,Aman,Kumar,Male,Tamil Nadu,Chennai,10+2,12/5/1988,5/26/2017,,Sales,Sales Manager,516659,Excellent
EMP0669,Priya,Jain,Female,Rajasthan,Udaipur,Diploma,3/26/1991,11/11/2024,,Finance,Financial Analyst,1000435,Average
EMP0670,Ankit,Sharma,Male,Madhya Pradesh,Indore,10+2,6/29/2000,11/5/2023,,Finance,Financial Analyst,574291,Average
EMP0671,Arjun,Jain,Male,Tamil Nadu,Coimbatore,Post Graduate,3/6/1985,5/29/2019,4/9/2023,Finance,Accountant,1112671,Good
EMP0672,Ankit,Mehta,Male,Karnataka,Mysuru,Graduate,3/21/2003,8/7/2023,,IT,Data Analyst,1158533,Excellent
EMP0673,Kavya,Patel,Female,Rajasthan,Udaipur,Post Graduate,5/26/2003,2/16/2016,,Marketing,SEO Specialist,780930,Excellent
EMP0674,Neha,Kumar,Female,Madhya Pradesh,Bhopal,Post Graduate,8/5/2000,4/23/2015,,Marketing,Marketing Executive,910766,Needs Improvement
EMP0675,Anjali,Mehta,Female,Uttar Pradesh,Lucknow,10+2,6/27/1987,10/8/2016,7/26/2020,Operations,Operations Executive,1138102,Needs Improvement
EMP0676,Kavya,Gupta,Female,Uttar Pradesh,Noida,Graduate,12/7/2002,2/28/2018,5/21/2021,IT,Data Analyst,635456,Good
EMP0677,Anjali,Kumar,Female,Madhya Pradesh,Indore,10+2,7/8/1985,4/6/2021,,Marketing,Marketing Executive,343298,Needs Improvement
EMP0678,Karan,Agarwal,Male,Karnataka,Bengaluru,Post Graduate,11/11/1998,10/23/2019,12/31/2025,Finance,Accountant,343387,Average
EMP0679,Arjun,Sharma,Male,Telangana,Hyderabad,Post Graduate,7/22/2003,7/22/2022,,IT,Software Engineer,998225,Good
EMP0680,Karan,Agarwal,Male,Uttar Pradesh,Lucknow,Post Graduate,12/3/1987,11/2/2019,2/25/2023,Operations,Operations Executive,1114119,Average
EMP0681,Karan,Kumar,Male,Karnataka,Mysuru,Diploma,8/24/1985,4/3/2018,,HR,HR Manager,510380,Average
EMP0682,Priya,Kumar,Female,Tamil Nadu,Coimbatore,Post Graduate,7/6/2001,9/12/2021,,IT,Software Engineer,834056,Excellent
EMP0683,Vivaan,Singh,Male,Tamil Nadu,Coimbatore,Graduate,8/8/1998,7/10/2022,,Marketing,Marketing Executive,255621,Average
EMP0684,Sneha,Malhotra,Female,Rajasthan,Udaipur,Post Graduate,1/21/2000,2/28/2019,,Operations,Operations Executive,858684,Good
EMP0685,Siddharth,Gupta,Male,Telangana,Hyderabad,Graduate,7/2/1995,6/24/2016,6/26/2018,Finance,Financial Analyst,398683,Average
EMP0686,Arjun,Singh,Male,Maharashtra,Mumbai,Post Graduate,9/22/2003,2/24/2018,,Sales,Sales Manager,1196646,Average
EMP0687,Isha,Agarwal,Female,Telangana,Hyderabad,Post Graduate,9/13/1988,7/16/2018,,HR,HR Manager,305807,Good
EMP0688,Aman,Gupta,Male,Maharashtra,Pune,Graduate,9/1/1988,12/1/2022,,Sales,Sales Executive,1188659,Needs Improvement
EMP0689,Vivaan,Patel,Male,Gujarat,Surat,Post Graduate,1/22/1996,4/5/2016,,IT,Data Analyst,348123,Good
EMP0690,Ankit,Gupta,Male,Karnataka,Mysuru,Diploma,2/2/1998,1/17/2015,,Operations,Operations Executive,686646,Excellent
EMP0691,Aman,Patel,Male,Delhi,New Delhi,10+2,5/18/1991,8/22/2022,1/2/2025,Sales,Sales Manager,869014,Excellent
EMP0692,Priya,Gupta,Female,Maharashtra,Mumbai,Post Graduate,8/20/2003,12/8/2022,,Sales,Sales Manager,873068,Excellent
EMP0693,Priya,Sharma,Female,Madhya Pradesh,Bhopal,Graduate,5/29/2001,3/27/2023,,HR,HR Executive,1155213,Excellent
EMP0694,Aditi,Malhotra,Female,Rajasthan,Jaipur,Post Graduate,9/22/1990,12/30/2016,,Sales,Sales Executive,271508,Good
EMP0695,Rahul,Kumar,Male,Rajasthan,Udaipur,Diploma,9/15/1987,5/7/2018,,Sales,Sales Manager,1197634,Good
EMP0696,Karan,Patel,Male,West Bengal,Kolkata,Post Graduate,1/9/1991,4/25/2021,,Sales,Sales Executive,1043237,Needs Improvement
EMP0697,Rahul,Kumar,Male,Rajasthan,Jaipur,10+2,7/7/1996,10/31/2018,,Marketing,Marketing Executive,929068,Good
EMP0698,Kavya,Agarwal,Female,Karnataka,Bengaluru,Graduate,11/16/2003,10/15/2017,8/26/2024,Sales,Sales Manager,846152,Excellent
EMP0699,Aditi,Verma,Female,Maharashtra,Nagpur,10+2,6/15/1996,10/7/2019,5/24/2025,IT,Data Analyst,942956,Average
EMP0700,Neha,Agarwal,Female,Madhya Pradesh,Indore,10+2,7/23/1987,4/22/2023,12/31/2025,HR,HR Executive,1133855,Needs Improvement
EMP0701,Pooja,Agarwal,Female,Gujarat,Surat,Post Graduate,12/29/1998,1/22/2024,12/31/2025,Finance,Accountant,471321,Good
EMP0702,Aditya,Malhotra,Male,Uttar Pradesh,Noida,Post Graduate,12/26/1996,3/15/2015,4/6/2016,Sales,Sales Executive,263950,Good
EMP0703,Kavya,Patel,Female,Rajasthan,Udaipur,Graduate,11/15/1998,2/13/2024,,Finance,Financial Analyst,1093726,Average
EMP0704,Aditya,Gupta,Male,Karnataka,Bengaluru,Diploma,7/6/1987,2/25/2024,,Marketing,Marketing Executive,1150739,Excellent
EMP0705,Karan,Patel,Male,Karnataka,Bengaluru,Post Graduate,11/21/2003,1/8/2022,,HR,HR Executive,565535,Needs Improvement
EMP0706,Pooja,Sharma,Female,Delhi,New Delhi,Diploma,7/28/2001,11/17/2022,,Sales,Sales Manager,270581,Needs Improvement
EMP0707,Karan,Agarwal,Male,Madhya Pradesh,Bhopal,10+2,6/27/1992,2/2/2015,,Marketing,SEO Specialist,685878,Needs Improvement
EMP0708,Aditi,Agarwal,Female,Maharashtra,Pune,Post Graduate,11/27/1995,10/3/2020,,Marketing,SEO Specialist,493170,Excellent
EMP0709,Sneha,Sharma,Female,Rajasthan,Udaipur,10+2,1/4/1991,4/9/2022,,Sales,Sales Executive,768823,Average
EMP0710,Riya,Kumar,Female,Maharashtra,Mumbai,Graduate,4/16/2001,2/26/2017,,Finance,Financial Analyst,493377,Good
EMP0711,Nisha,Singh,Female,Madhya Pradesh,Bhopal,Diploma,8/1/1991,2/9/2023,,Sales,Sales Manager,1084637,Needs Improvement
EMP0712,Karan,Agarwal,Male,Delhi,New Delhi,Diploma,11/20/1988,3/28/2017,,Operations,Operations Manager,355805,Needs Improvement
EMP0713,Kavya,Agarwal,Female,Tamil Nadu,Chennai,10+2,5/29/1985,1/9/2019,,Finance,Accountant,433201,Excellent
EMP0714,Aditya,Singh,Male,Rajasthan,Jaipur,Diploma,9/16/1987,4/20/2021,10/23/2024,Sales,Sales Manager,606855,Average
EMP0715,Vivaan,Jain,Male,Uttar Pradesh,Noida,10+2,11/4/2000,7/26/2015,,Sales,Sales Executive,361035,Excellent
EMP0716,Rahul,Verma,Male,Tamil Nadu,Coimbatore,Diploma,5/3/2001,4/11/2018,3/23/2024,Operations,Operations Manager,1018136,Excellent
EMP0717,Rohan,Singh,Male,Gujarat,Ahmedabad,10+2,7/12/1989,12/4/2019,,IT,Software Engineer,1125365,Needs Improvement
EMP0718,Priya,Agarwal,Female,Telangana,Hyderabad,10+2,12/20/1990,3/6/2019,10/29/2024,Finance,Accountant,408975,Needs Improvement
EMP0719,Aman,Gupta,Male,Rajasthan,Udaipur,Post Graduate,4/17/1995,7/23/2024,,Marketing,SEO Specialist,281208,Needs Improvement
EMP0720,Rahul,Kumar,Male,Maharashtra,Pune,10+2,10/23/1999,3/12/2022,11/19/2024,Operations,Operations Executive,912288,Average
EMP0721,Pooja,Kumar,Female,Telangana,Hyderabad,Graduate,9/20/1992,2/2/2015,,Operations,Operations Executive,984312,Needs Improvement
EMP0722,Riya,Mehta,Female,Telangana,Hyderabad,Graduate,3/18/2003,10/7/2023,12/31/2025,HR,HR Manager,338374,Excellent
EMP0723,Sneha,Jain,Female,Uttar Pradesh,Noida,10+2,6/23/1996,3/10/2021,,Operations,Operations Manager,1043820,Good
EMP0724,Aditi,Malhotra,Female,Uttar Pradesh,Noida,Graduate,4/18/2001,9/28/2019,12/31/2025,IT,QA Engineer,312857,Average
EMP0725,Siddharth,Jain,Male,Gujarat,Ahmedabad,10+2,12/20/2001,4/20/2022,9/11/2024,Sales,Sales Manager,850241,Excellent
EMP0726,Riya,Singh,Female,Tamil Nadu,Chennai,Graduate,9/18/1991,3/11/2018,,Marketing,Marketing Executive,999051,Needs Improvement
EMP0727,Arjun,Singh,Male,Telangana,Hyderabad,Graduate,3/11/1995,2/6/2016,,Marketing,SEO Specialist,1118679,Needs Improvement
EMP0728,Vivaan,Kumar,Male,Karnataka,Mysuru,Diploma,1/3/1995,11/16/2015,,Marketing,SEO Specialist,866813,Needs Improvement
EMP0729,Siddharth,Malhotra,Male,West Bengal,Kolkata,Post Graduate,6/15/2000,6/28/2020,,HR,HR Executive,780354,Good
EMP0730,Kavya,Sharma,Female,Karnataka,Mysuru,10+2,6/30/1998,7/23/2024,12/31/2025,IT,Software Engineer,637538,Average
EMP0731,Vivaan,Jain,Male,Karnataka,Bengaluru,Graduate,11/3/1991,3/14/2019,8/7/2023,Finance,Financial Analyst,279336,Good
EMP0732,Rohan,Malhotra,Male,Rajasthan,Jaipur,Graduate,5/12/1991,6/2/2017,,Marketing,SEO Specialist,252187,Excellent
EMP0733,Pooja,Patel,Female,Madhya Pradesh,Bhopal,Post Graduate,7/30/1992,10/6/2023,,Sales,Sales Executive,1048963,Good
EMP0734,Sneha,Patel,Female,West Bengal,Kolkata,Diploma,4/29/2001,8/25/2018,,Operations,Operations Manager,656045,Good
EMP0735,Aditya,Gupta,Male,Maharashtra,Nagpur,Graduate,8/2/1997,3/27/2022,,Marketing,Marketing Executive,451774,Excellent
EMP0736,Sneha,Sharma,Female,Delhi,New Delhi,10+2,3/3/1991,10/28/2023,,HR,HR Manager,338759,Average
EMP0737,Anjali,Malhotra,Female,Maharashtra,Pune,10+2,8/16/1992,11/26/2019,12/4/2022,Sales,Sales Executive,1151406,Average
EMP0738,Anjali,Agarwal,Female,Delhi,New Delhi,10+2,2/25/1997,11/19/2016,,HR,HR Executive,517968,Excellent
EMP0739,Rohan,Agarwal,Male,Rajasthan,Jaipur,10+2,10/13/1998,8/25/2018,9/6/2021,IT,QA Engineer,311343,Average
EMP0740,Anjali,Verma,Female,Gujarat,Ahmedabad,Post Graduate,4/9/1992,11/22/2017,,IT,Software Engineer,462398,Good
EMP0741,Isha,Malhotra,Female,Tamil Nadu,Coimbatore,Post Graduate,8/1/1987,1/8/2018,,Finance,Financial Analyst,829989,Needs Improvement
EMP0742,Aditya,Patel,Male,Maharashtra,Pune,Diploma,6/2/1985,1/7/2018,,Operations,Operations Executive,508281,Good
EMP0743,Pooja,Patel,Female,Delhi,New Delhi,Diploma,5/17/1993,1/22/2021,,HR,HR Manager,832119,Needs Improvement
EMP0744,Vivaan,Sharma,Male,West Bengal,Kolkata,Diploma,1/5/1985,9/4/2015,,Finance,Financial Analyst,1130266,Needs Improvement
EMP0745,Neha,Mehta,Female,Madhya Pradesh,Bhopal,10+2,8/15/1988,4/16/2023,,Operations,Operations Executive,565242,Excellent
EMP0746,Anjali,Verma,Female,Karnataka,Mysuru,Post Graduate,9/24/1989,11/5/2021,12/31/2025,Finance,Financial Analyst,916023,Average
EMP0747,Aman,Singh,Male,Gujarat,Ahmedabad,Post Graduate,6/13/1998,9/7/2018,11/11/2019,Marketing,Marketing Executive,927844,Excellent
EMP0748,Isha,Patel,Female,Maharashtra,Mumbai,Diploma,4/8/1994,3/26/2021,12/31/2025,Sales,Sales Executive,1075549,Excellent
EMP0749,Riya,Verma,Female,Gujarat,Surat,Graduate,9/4/1993,12/26/2016,,IT,Data Analyst,638477,Good
EMP0750,Riya,Sharma,Female,Tamil Nadu,Chennai,Graduate,4/7/2000,12/14/2022,,HR,HR Executive,1105932,Average
EMP0751,Aman,Mehta,Male,West Bengal,Kolkata,10+2,4/19/1991,7/11/2020,12/31/2025,HR,HR Executive,455611,Needs Improvement
EMP0752,Arjun,Agarwal,Male,Madhya Pradesh,Bhopal,Diploma,5/18/1997,3/4/2017,,Marketing,Marketing Executive,318535,Good
EMP0753,Aditya,Gupta,Male,Uttar Pradesh,Noida,Graduate,4/21/1989,7/4/2024,,Marketing,SEO Specialist,963745,Needs Improvement
EMP0754,Aarav,Kumar,Male,Maharashtra,Pune,Post Graduate,12/9/2003,7/25/2019,,IT,QA Engineer,793471,Needs Improvement
EMP0755,Kavya,Singh,Female,Telangana,Hyderabad,Diploma,1/20/1986,2/12/2018,,Operations,Operations Manager,581603,Excellent
EMP0756,Anjali,Mehta,Female,Gujarat,Ahmedabad,10+2,7/17/2001,7/13/2017,,IT,Software Engineer,456440,Good
EMP0757,Priya,Agarwal,Female,Delhi,New Delhi,10+2,10/7/1995,11/5/2019,,Operations,Operations Manager,1131336,Average
EMP0758,Aman,Verma,Male,West Bengal,Kolkata,Graduate,9/3/2003,8/11/2015,,Operations,Operations Executive,326452,Needs Improvement
EMP0759,Nisha,Verma,Female,Delhi,New Delhi,10+2,6/19/1993,7/7/2018,,HR,HR Executive,1091363,Needs Improvement
EMP0760,Vivaan,Agarwal,Male,Madhya Pradesh,Bhopal,10+2,4/15/1987,8/7/2022,,Operations,Operations Executive,559242,Needs Improvement
EMP0761,Anjali,Verma,Female,Madhya Pradesh,Bhopal,Diploma,6/13/1998,10/31/2023,,IT,Data Analyst,652569,Needs Improvement
EMP0762,Pooja,Malhotra,Female,Madhya Pradesh,Indore,Graduate,8/8/1999,7/30/2022,,Sales,Sales Manager,866366,Good
EMP0763,Arjun,Verma,Male,Maharashtra,Nagpur,10+2,4/19/1998,11/8/2023,,Operations,Operations Executive,918324,Average
EMP0764,Riya,Gupta,Female,Tamil Nadu,Chennai,10+2,5/11/1986,6/6/2016,,Operations,Operations Manager,788051,Average
EMP0765,Aditi,Gupta,Female,Karnataka,Mysuru,Graduate,7/14/1998,11/5/2018,,Finance,Accountant,792827,Good
EMP0766,Vivaan,Mehta,Male,Telangana,Hyderabad,Post Graduate,9/17/1992,3/11/2017,,Marketing,Marketing Executive,1073408,Excellent
EMP0767,Isha,Singh,Female,Madhya Pradesh,Bhopal,Graduate,5/23/1994,9/8/2018,,IT,Data Analyst,1168663,Excellent
EMP0768,Kavya,Mehta,Female,Maharashtra,Nagpur,Diploma,7/19/2000,8/1/2017,,Operations,Operations Executive,500629,Needs Improvement
